image,gt_team_a,gt_team_b,gt_referees,gt_balls,pred_players,pred_referees,pred_balls,team_a_matched_as_player,team_b_matched_as_player,referee_as_referee,referee_wrongly_as_player,player_wrongly_as_referee,ball_matched
lightblue_red_frame_003215.jpg,1,1,1,0,5,0,0,1,1,0,1,0,0
lightblue_red_frame_003220.jpg,1,1,1,0,4,0,0,1,1,0,1,0,0
lightblue_red_frame_003225.jpg,1,1,1,0,6,0,0,1,1,0,1,0,0
lightblue_red_frame_003230.jpg,1,1,1,0,4,0,0,1,0,0,1,0,0
lightblue_red_frame_003235.jpg,1,1,1,0,4,0,0,1,0,0,1,0,0
lightblue_red_frame_003240.jpg,1,1,1,0,3,0,0,1,0,0,1,0,0
lightblue_red_frame_003245.jpg,1,1,1,0,3,0,0,1,0,0,1,0,0
lightblue_red_frame_003250.jpg,1,0,1,0,7,0,0,1,0,0,1,0,0
lightblue_red_frame_003255.jpg,1,0,1,1,5,0,0,1,0,0,1,0,0
lightblue_red_frame_003260.jpg,1,0,1,1,4,0,0,1,0,0,1,0,0
lightblue_red_frame_003265.jpg,1,0,1,1,7,0,0,1,0,0,1,0,0
lightblue_red_frame_003270.jpg,1,0,1,0,2,0,0,1,0,0,1,0,0
lightblue_red_frame_003275.jpg,1,0,0,0,4,0,0,1,0,0,0,0,0
lightblue_red_frame_003280.jpg,1,0,0,0,4,0,0,1,0,0,0,0,0
lightblue_red_frame_003285.jpg,1,1,0,0,4,0,0,1,1,0,0,0,0
lightblue_red_frame_003290.jpg,0,1,0,0,4,0,0,0,1,0,0,0,0
lightblue_red_frame_003295.jpg,0,1,0,1,3,0,0,0,1,0,0,0,0
lightblue_red_frame_003300.jpg,1,0,1,0,3,0,0,1,0,0,1,0,0
lightblue_red_frame_003305.jpg,1,0,1,0,4,0,0,1,0,0,1,0,0
lightblue_red_frame_003310.jpg,1,0,1,0,5,0,0,1,0,0,1,0,0
lightblue_red_frame_003315.jpg,1,0,1,0,5,0,0,1,0,0,1,0,0
lightblue_red_frame_003320.jpg,1,0,1,0,3,0,0,1,0,0,1,0,0
lightblue_red_frame_003325.jpg,1,0,1,0,4,0,0,1,0,0,1,0,0
lightblue_red_frame_003330.jpg,1,0,1,0,2,0,0,1,0,0,1,0,0
lightblue_red_frame_003335.jpg,1,0,1,0,3,0,0,1,0,0,1,0,0
lightblue_red_frame_003340.jpg,1,0,1,0,3,0,0,1,0,0,1,0,0
lightblue_red_frame_003345.jpg,1,0,1,1,2,0,1,1,0,0,1,0,1
lightblue_red_frame_003350.jpg,1,0,1,1,2,0,1,1,0,0,1,0,1
lightblue_red_frame_003355.jpg,1,0,1,1,4,0,2,1,0,0,1,0,1
lightblue_red_frame_003360.jpg,1,0,1,1,2,0,1,1,0,0,1,0,1
lightblue_red_frame_003365.jpg,1,0,1,1,3,0,1,1,0,0,1,0,1
lightblue_red_frame_003370.jpg,1,0,1,1,2,0,1,1,0,0,1,0,1
lightblue_red_frame_003375.jpg,1,0,1,1,2,0,1,1,0,0,1,0,1
lightblue_red_frame_003380.jpg,1,0,1,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003385.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003390.jpg,1,0,0,1,2,0,1,1,0,0,0,0,1
lightblue_red_frame_003395.jpg,1,0,0,1,3,0,1,1,0,0,0,0,1
lightblue_red_frame_003400.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003405.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003410.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003415.jpg,1,0,0,1,2,0,1,1,0,0,0,0,1
lightblue_red_frame_003420.jpg,1,0,0,1,2,0,2,1,0,0,0,0,1
lightblue_red_frame_003425.jpg,1,0,0,1,2,0,1,1,0,0,0,0,1
lightblue_red_frame_003430.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003435.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003440.jpg,1,0,0,1,3,0,1,1,0,0,0,0,1
lightblue_red_frame_003445.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003450.jpg,1,0,0,1,1,0,1,1,0,0,0,0,1
lightblue_red_frame_003455.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0
lightblue_red_frame_003460.jpg,1,0,0,0,5,0,0,0,0,0,0,0,0
lightblue_red_frame_003465.jpg,1,0,0,1,13,0,0,1,0,0,0,0,0
lightblue_red_frame_003470.jpg,1,2,0,1,9,0,0,1,2,0,0,0,0
lightblue_red_frame_003475.jpg,1,2,0,1,6,0,1,1,2,0,0,0,1
lightblue_red_frame_003480.jpg,1,2,0,1,5,0,1,1,2,0,0,0,1
lightblue_red_frame_003485.jpg,1,2,0,1,5,0,1,1,2,0,0,0,1
lightblue_red_frame_003490.jpg,1,2,0,1,5,0,1,1,2,0,0,0,1
lightblue_red_frame_003495.jpg,1,2,0,1,5,0,1,1,2,0,0,0,1
lightblue_red_frame_003500.jpg,1,2,0,1,4,0,0,1,2,0,0,0,0
lightblue_red_frame_003505.jpg,1,2,0,1,5,0,0,1,2,0,0,0,0
lightblue_red_frame_003510.jpg,1,2,0,1,6,0,0,1,2,0,0,0,0
lightblue_red_frame_003515.jpg,1,2,0,1,5,0,0,1,2,0,0,0,0
lightblue_red_frame_003520.jpg,1,2,0,1,6,0,1,1,2,0,0,0,1
lightblue_red_frame_003525.jpg,1,2,0,1,8,0,1,1,2,0,0,0,1
lightblue_red_frame_003530.jpg,1,2,0,1,6,0,1,1,1,0,0,0,1
lightblue_red_frame_003535.jpg,1,1,0,1,2,0,2,1,1,0,0,0,1
lightblue_red_frame_003540.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_003545.jpg,1,1,0,1,3,0,1,1,1,0,0,0,1
lightblue_red_frame_003550.jpg,1,1,0,1,5,0,1,1,1,0,0,0,1
lightblue_red_frame_003555.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_003560.jpg,1,1,0,1,5,0,2,1,1,0,0,0,1
lightblue_red_frame_003565.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_003570.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_003575.jpg,1,1,0,1,6,0,1,1,1,0,0,0,1
lightblue_red_frame_003580.jpg,1,1,0,1,2,0,1,1,1,0,0,0,1
lightblue_red_frame_003585.jpg,1,1,0,1,4,0,0,1,1,0,0,0,0
lightblue_red_frame_003590.jpg,1,1,0,1,2,0,0,1,1,0,0,0,0
lightblue_red_frame_003595.jpg,1,1,0,1,3,0,0,1,1,0,0,0,0
